page_name,page_url,axe_alt_els,axe_contrast_els,axe_els[AXE.INCOMPLETE_CRITICAL],axe_els[AXE.INCOMPLETE_MINOR],axe_els[AXE.INCOMPLETE_MODERATE],axe_els[AXE.INCOMPLETE_SERIOUS],axe_els[AXE.VIOLATIONS_CRITICAL],axe_els[AXE.VIOLATIONS_MINOR],axe_els[AXE.VIOLATIONS_MODERATE],axe_els[AXE.VIOLATIONS_SERIOUS],axe_err[AXE.INCOMPLETE_CRITICAL],axe_err[AXE.INCOMPLETE_MINOR],axe_err[AXE.INCOMPLETE_MODERATE],axe_err[AXE.INCOMPLETE_SERIOUS],axe_err[AXE.VIOLATIONS_CRITICAL],axe_err[AXE.VIOLATIONS_MINOR],axe_err[AXE.VIOLATIONS_MODERATE],axe_err[AXE.VIOLATIONS_SERIOUS],codesniffer_alt_els,codesniffer_contrast_els,codesniffer_els[WCAG.OPERABLE_ERROR],codesniffer_els[WCAG.OPERABLE_WARNING],codesniffer_els[WCAG.PERCEIVABLE_ERROR],codesniffer_els[WCAG.PERCEIVABLE_WARNING],codesniffer_els[WCAG.ROBUST_ERROR],codesniffer_els[WCAG.ROBUST_WARNING],codesniffer_els[WCAG.UNDERSTANDABLE_ERROR],codesniffer_err[WCAG.OPERABLE_ERROR],codesniffer_err[WCAG.OPERABLE_WARNING],codesniffer_err[WCAG.PERCEIVABLE_ERROR],codesniffer_err[WCAG.PERCEIVABLE_WARNING],codesniffer_err[WCAG.ROBUST_ERROR],codesniffer_err[WCAG.ROBUST_WARNING],codesniffer_err[WCAG.UNDERSTANDABLE_ERROR],lighthouse_desktop[audit-score_cumulative-layout-shift],lighthouse_desktop[audit-score_first-contentful-paint],lighthouse_desktop[audit-score_interactive],lighthouse_desktop[audit-score_largest-contentful-paint],lighthouse_desktop[audit-score_max-potential-fid],lighthouse_desktop[audit-score_speed-index],lighthouse_desktop[audit-score_total-blocking-time],lighthouse_desktop[audit-val_cumulative-layout-shift],lighthouse_desktop[audit-val_first-contentful-paint],lighthouse_desktop[audit-val_interactive],lighthouse_desktop[audit-val_largest-contentful-paint],lighthouse_desktop[audit-val_max-potential-fid],lighthouse_desktop[audit-val_speed-index],lighthouse_desktop[audit-val_total-blocking-time],lighthouse_desktop[cat-score_accessibility],lighthouse_desktop[cat-score_best-practices],lighthouse_desktop[cat-score_performance],lighthouse_desktop[cat-score_pwa],lighthouse_desktop[cat-score_seo],lighthouse_mobile[audit-score_cumulative-layout-shift],lighthouse_mobile[audit-score_first-contentful-paint],lighthouse_mobile[audit-score_interactive],lighthouse_mobile[audit-score_largest-contentful-paint],lighthouse_mobile[audit-score_max-potential-fid],lighthouse_mobile[audit-score_speed-index],lighthouse_mobile[audit-score_total-blocking-time],lighthouse_mobile[audit-val_cumulative-layout-shift],lighthouse_mobile[audit-val_first-contentful-paint],lighthouse_mobile[audit-val_interactive],lighthouse_mobile[audit-val_largest-contentful-paint],lighthouse_mobile[audit-val_max-potential-fid],lighthouse_mobile[audit-val_speed-index],lighthouse_mobile[audit-val_total-blocking-time],lighthouse_mobile[cat-score_accessibility],lighthouse_mobile[cat-score_best-practices],lighthouse_mobile[cat-score_performance],lighthouse_mobile[cat-score_pwa],lighthouse_mobile[cat-score_seo]
,http://www.chelsma.ru/,0,91,,,,91,,,6,1,,,,1,,,4,1,1,88,1,1,3,92,3,,,1,1,3,5,2,,,1,1,1,0.88,0.99,0.94,1,0.00056842579709263,455.028,904.69,1273.492,76,1152.8650399107,26,0.95,0.73,0.96,0.18,0.91,1,0.94,0.37,0.01,0.45,0.57,0.94,0.00033089035841712,1615.289,8646.0515,9828.958,268,5397.4548203611,162,0.95,0.67,0.62,0.17,0.92
,https://krasgmu.ru/,31,32,1,6,,27,31,,49,65,1,1,,2,1,,3,3,55,50,1,48,62,123,14,,1,1,3,5,9,2,,1,1,0.95,1,0.81,1,0.87,1,1.4473040960334E-6,814.305,872.29,1503.67,38,1394.354697335,0,0.68,0.87,0.93,0.18,0.64,1,0.4,0.6,0.11,0.86,0.73,0.99,0,3302.8175,6390.497,6318.546,145,4482.2929269636,75,0.62,0.8,0.65,0.17,0.54
,https://www.orelsau.ru/,0,19,,4,,7,9,3,71,81,,1,,1,6,2,4,6,2,104,6,,17,102,17,,,1,,3,7,4,,,1,0.98,0.42,0.01,0.97,0.17,1,0.0087693525743898,693.56,4950.68,8494.24,96,3477.0638086848,29,0.63,0.6,0.61,0.45,1,1,0.47,0.41,0.08,0.53,0.48,0.64,0.0068881564670139,3087.32,8217.264,6620.944,240,5948.1909700031,446,0.6,0.6,0.5,0.5,0.99
,https://mosgu.ru/,1,100,,14,,93,2,1,23,66,,1,,1,2,1,4,3,0,0,,,,,,,,,,,,,,,1,0.68,0.27,0.3,0.97,0.58,0.96,0.0049843257128685,1319.0675,5958.57,3193.8655,94,2109.9080825886,110.5,0.59,0.73,0.67,0.36,0.82,0.77,0.89,0.03,0,0.09,0.21,0.21,0.14755348205566,1837.4,18685.924,18527.344,502,8091.56873989,1188.5,0.83,0.73,0.29,0.42,0.83
,http://www.kgsxa.ru/,0,4,,,,,,,2,4,,,,,,,2,1,11,30,1,,18,46,6,2,1,1,,2,8,2,2,1,1,0.7,0.58,0.88,0.69,0.29,0.69,0.007260882285262,1288.187,4098.332,1288.187,195,2942.326257478,250,0.94,0.6,0.73,0.36,0.91,0.78,0.45,0.08,0.74,0.21,0.13,0.22,0.14495646158854,3145.339,15202.3,3145.339,376,9352.5529120852,1175,0.94,0.47,0.43,0.33,0.91
,http://lesgaft.spb.ru/,0,81,,1,,81,,3,14,31,,1,,1,,2,2,3,24,72,,5,30,84,,5,,,1,4,6,,1,,1,0.47,0.98,0.47,1,0.58,1,0.0056965828782633,1654.389,1654.389,2510.985,33.5,2101.9397516609,0.5,0.8,0.73,0.77,0,0.82,1,0.03,0.49,0,0.9,0.2,0.83,0.0026980131266807,6413.289,7428.247,11367.4515,130.5,8205.3368719894,264.5,0.8,0.67,0.47,0,0.69
,https://www.ulsau.ru/,0,45,,1,,28,,1,4,22,,1,,1,,1,2,2,3,26,1,1,12,34,8,1,,1,1,6,5,3,1,,1,0.6,0.95,0.33,0.99,0.67,1,0.024455013351408,1441.36,2061.478,3025.098,81,1897.1385611652,19,0.93,0.73,0.75,0.36,0.91,1,0.05,0.38,0.01,0.36,0.43,0.66,0.033553192830492,5726.4965,8496.8355,9919.026,299,6253.2363520467,424,0.93,0.67,0.44,0.33,0.91
,http://www.psma.ru/,0,113,2,4,,92,1,,20,24,1,1,,1,1,,3,3,0,61,2,,53,23,4,,,1,,1,8,1,,,1,0.88,0.87,0.88,0.92,0.66,1,0.0019547750346731,975.953,2635.364,1272.809,124,1917.196915094,54.5,0.72,0.67,0.91,0,0.91,1,0.59,0.2,0.85,0.06,0.39,0.22,0.0016755361130179,2736.088,11187.4205,2736.088,564,6521.5378842527,1177.5,0.72,0.6,0.55,0,0.77
,http://www.mgavm.ru/,0,16,1,2,,3,3,2,17,34,1,1,,1,3,1,3,4,26,21,1,,48,42,18,,,1,,4,10,5,,,1,0.61,0.7,0.04,0.93,0.55,0.86,0.014836423103457,1421.53,3521.8625,6334.58,116,2178.5263143032,169.5,0.84,0.73,0.6,0.36,0.91,1,0.13,0.13,0,0.06,0.35,0.11,0.031950480355157,4700.979,13157.307,27324.1305,565,6843.3935494575,1729.69,0.83,0.73,0.24,0.42,0.91
,http://ssaa.ru/,9,22,3,,,37,10,2,57,35,1,,,2,2,1,4,3,45,29,2,3,49,68,19,11,1,1,1,5,10,3,2,1,1,0.38,0.27,0.03,0.78,0,0.43,0.0046157819773454,1817.971,6014.688834465,6711.004334465,169,10855.767895859,394,0.55,0.47,0.35,0,0.73,0.91,0.03,0,0.03,0.03,0,0.05,0.096459883714436,6338.408,29532.877834465,8194.576,676,27514.455242684,2382.483,0.55,0.4,0.16,0,0.62
,https://isma.ivanovo.ru/,0,46,,3,,44,,,25,13,,1,,1,,,3,3,0,126,,,1,136,1,,,,,1,7,1,,,0.71,1,1,0.96,1,0.81,1,0.16894072285331,415.502,465.8775,904.1285,45,1575.0992386418,0,0.84,0.87,0.93,0.36,0.91,0.91,0.97,0.78,0.23,0.52,0.95,0.9,0.09447802734375,1426.676,4924.238,5228.3705,245,2876.2887385363,197,0.84,0.8,0.73,0.42,0.89
,https://nsau.edu.ru/,34,77,,,,58,35,1,70,22,,,,2,2,1,3,3,36,54,1,1,60,59,62,10,1,1,1,4,9,7,3,1,1,0.94,0.88,0.66,0.97,0.74,0.98,0.008324163287404,830.419,2572.9355,1911.42,92,1726.2439282072,84.5,0.58,0.67,0.87,0.27,0.73,0.93,0.62,0.23,0.01,0.14,0.32,0.22,0.085445319024456,2649.639,10669.4045,9230.194,432,7029.4855525208,1177,0.58,0.47,0.33,0.25,0.62
,https://orelgiet.ru/,18,63,1,,,16,19,9,15,59,1,,,1,2,1,4,3,20,92,1,,67,70,11,8,1,1,,5,9,4,2,1,1,0.66,0.7,0.16,0.62,0.08,0.85,0.015592456717607,1341.274,3541.487,4093.154,213,4225.4461180496,178.845,0.74,0.73,0.59,0.36,0.82,1,0.5,0.02,0,0,0.03,0.11,0.00090240383148193,3007.759,20429.142,33455.4165,1214,12697.186523042,1753.097,0.74,0.73,0.24,0.42,0.83
,http://www.rgiis.ru/,4,44,,4,,19,4,18,12,47,,1,,1,1,3,3,3,0,0,,,,,,,,,,,,,,,1,0.37,0.05,0,0.78,0.02,0.8,0,1833.756,9763.2975,16217.4295,168,5803.8924650344,201.5,0.9,0.6,0.43,0.18,0.73,1,0.01,0,0,0,0,0.12,0,7956.691,63702.7475,109616.863,1033,33013.496931071,1618.5,0.9,0.53,0.19,0.17,0.75
,https://www.conservatory.ru/,0,108,,3,,97,8,,3,35,,1,,1,3,,3,2,18,176,,,32,176,,1,,,,2,7,,1,,1,0.82,0.99,0.7,0.75,0.85,0.98,0.024248906029936,1081.391,1365.9405,1820.377,178,1455.2585384682,94.0975,0.77,0.87,0.89,0.73,0.92,0.56,0.32,0.7,0,0.07,0.64,0.45,0.22316545825534,3613.769,5597.3825,10657.0865,529,5008.8632704253,669.9575,0.77,0.87,0.39,0.75,0.92
,https://bgiik.ru/,18,44,,,,44,18,1,13,19,,,,1,1,1,3,2,18,46,,1,18,63,7,,1,,1,2,7,5,,1,0.63,0.92,1,0.95,1,0.89,1,0.19896380178228,874.969,1099.839,996.291,63,1348.8152117691,0,0.76,0.6,0.91,0.18,0.73,0.93,0.62,0.78,0.49,0.48,0.81,0.43,0.087635310765598,2654.138,4905.2255,4053.4845,256,4023.0894116862,698.8765,0.76,0.53,0.61,0.17,0.62
,http://www.rgisi.ru/,1,0,,2,,,2,,2,19,,1,,,2,,2,1,1,1,,,2,7,17,,1,,,2,4,2,,1,0.47,0.96,1,0.35,0.95,0.8,1,0.26486564951905,763.6085,1113.2555,2957.375,109,1598.0866479224,31,0.71,0.73,0.73,0.45,0.82,0.09,0.82,0.22,0,0.41,0.19,0.78,0.64375,2083.328,10776.526,10749.827,282,8363.9141606449,310,0.67,0.67,0.37,0.5,0.79
,http://www.fesmu.ru/,0,81,,6,,80,,,14,18,,1,,2,,,3,5,1,91,,1371,3,246,2,12,84,,3,2,8,1,1,2,1,0.6,0.99,0.61,1,0.26,1,0.0014535368919379,1431.729,1503.9125,2064.9265,60,3045.5739282405,5,0.78,0.67,0.79,0,0.82,1,0.36,0.36,0.06,0.6,0.18,0.89,0.000174844948296,3471.49,8774.749,6973.809,220,8519.9629015806,209,0.78,0.6,0.52,0,0.69
,http://vgltu.ru/,13,47,,22,,48,17,1,17,18,,1,,2,4,1,3,5,13,485,,,14,492,,1,,,,3,6,,1,,0.58,0.67,0.8,0.53,0.99,0.11,1,0.21596418031019,1334.854,3046.7365,2316.961,70,3985.2322610156,24,0.67,0.67,0.68,0.45,0.82,0.15,0.58,0.31,0.19,0.46,0.15,0.55,0.51818305121528,2756.435,9362.52,5539.8025,263,9038.8010381018,543.5,0.67,0.67,0.34,0.5,0.82
,http://bsaa.edu.ru/,44,18,,4,,18,44,,52,17,,1,,2,1,,3,3,44,20,,,46,26,4,,2,,,4,5,3,,2,0.28,0.98,0.99,0.35,0.55,0.69,0.96,0.37781200391096,673.856,1539.752,2971.579,233,1847.8402460221,113,0.87,0.8,0.68,0.18,0.8,0.99,0.46,0.53,0.05,0,0.15,0.18,0.042764200309971,3117.396,7006.88,7323.639,1045,8900.626328457,1314,0.78,0.73,0.33,0.17,0.8
,http://www.rgatu.ru/,16,26,,1,,24,16,,6,22,,1,,1,1,,3,2,17,27,,,20,43,6,1,1,,,3,8,1,1,1,0.98,0.97,0.97,0.28,0.83,0.64,0.98,0.058288486609017,740.341,1906.1725,3307.615,155,1964.5760133702,84,0.83,0.73,0.77,0,0.73,1,0.52,0.31,0,0.15,0.15,0.58,0.033194748405232,2954.877,9355.63,31576.2755,428,9031.3439481793,499.5,0.83,0.67,0.42,0,0.62
,http://www.sgafkst.ru/,0,16,,1,,11,,,25,11,,1,,2,,,3,2,2,20,,,15,29,2,,,,,3,6,1,,,1,0.96,1,0.83,1,0.93,1,0.0094860317312689,762.706,997.814,1429.686,27.5,1207.566299166,0,0.95,0.73,0.95,0,0.91,1,0.53,0.92,0,0.9,0.85,0.98,0.02724847442394,2899.8805,3502.4185,12425.9985,131,3727.4005910772,97.5,0.95,0.67,0.67,0,0.77
,https://spbgau.ru/,11,45,,2,,39,14,,16,31,,1,,1,3,,2,2,63,37,,,87,39,11,2,,,,6,6,5,2,,0.67,0.99,1,0.77,0.99,0.87,1,0.18294688021458,634.28,808.248,1601.152,76,1388.9255306651,0.65600000000001,0.57,0.87,0.88,0.18,0.73,0.35,0.85,0.98,0.65,0.27,0.83,1,0.3323375409234,2000.675,2419.35,3467.7375,341,3860.6720144727,50,0.57,0.8,0.78,0.17,0.62
,https://www.kalmgu.ru/,4,177,,2,,21,5,83,4,186,,1,,1,2,1,3,2,4,196,,,176,50,90,,2,,,2,5,2,,1,0.64,0.98,0.91,0.57,0.93,0.86,1,0.19241950296411,658.048,2391.863,2182.048,119,1429.0041979751,62,0.79,0.93,0.81,0.45,0.92,0.99,0.7,0.23,0.01,0.19,0.57,0.36,0.039809269375271,2423.199,10709.757,10171.199,392,5363.2249569122,819.5,0.77,0.87,0.41,0.5,0.82
,https://vsgaki.ru/,28,33,,,,31,29,,28,32,,,,2,2,,3,2,28,54,,,32,66,7,,,,,4,6,1,,,0.4,1,1,0.8,1,0.98,1,0.29724754468103,527.608,714.456,1514.976,54,941.34414462372,3.9999999999999,0.7,0.87,0.86,0.64,0.82,0.25,0.83,0.87,0.96,0.76,0.95,0.81,0.40386339728038,2059.791,4128.3185,2139.9485,175,2874.9016636642,280,0.7,0.8,0.79,0.67,0.83
,http://www.ivgsha.ru/,12,11,,2,,10,13,,12,26,,1,,1,2,,2,4,17,57,4,,19,98,6,3,2,1,,3,7,4,1,2,1,0.98,1,0.94,1,0.99,1,0.034464531219268,666.096,1123.7825,1044.096,56,824.68361334781,3,0.65,0.53,0.98,0.18,0.82,1,0.61,0.73,0.66,0.91,0.9,0.89,0.0095703125,2674.922,5358.2595,3452.066,125,3353.87001869,210.5,0.75,0.53,0.81,0.25,0.84
,https://kemsmu.ru/,6,26,,1,,13,7,11,45,50,,1,,1,2,2,3,4,8,95,,,31,109,30,1,2,,,5,10,4,1,2,0.11,0.96,0.98,0,0.84,0.76,0.9,0.607642571886,760.691,1669.736,9734.691,151,1675.4383027932,151.5,0.59,0.67,0.56,0.36,0.82,1,0.46,0.54,0.01,0.03,0.73,0.18,0.037628075493707,3110.239,6950.875,8951.239,635,4458.7706418844,1327,0.59,0.67,0.38,0.33,0.84
,https://www.mgiit.ru/,0,70,,3,,70,,,3,1,,1,,1,,,2,1,2,99,,,7,131,4,1,,,,2,8,2,1,,0.14,0.22,0.84,0.24,0.94,0.28,1,0.54935001241535,2225.892,2848.32,3537.659,111,2959.4261791203,30.5,0.97,0.87,0.52,,0.83,0.36,0.01,0.1,0.05,0.59,0.14,0.86,0.32355143229167,7367.585,14139.5375,7367.585,223,9190.2057815272,236,0.97,0.87,0.35,,0.83
,http://www.agaki.ru/,10,39,,,,29,11,,18,40,,,,1,2,,3,2,45,36,,7,57,47,4,,1,,1,3,8,2,,1,1,0.95,1,0.94,1,0.36,1,2.7505660955123E-5,808.366,1316.258,1038.907,67,2682.9315388415,8.5,0.59,0.67,0.92,0.27,0.82,1,0.38,0.58,0.53,0.1,0.38,0.76,0.0005859375,3394.52,6540.929,3909.024,474,6582.4349543604,324,0.59,0.67,0.64,0.33,0.83
,http://www.surgpu.ru/,28,78,,5,,66,28,,20,40,,1,,1,1,,4,5,33,69,,,58,51,3,,1,,,4,6,2,,1,1,0.97,0.83,0.59,1,0.73,1,0.010211786426422,738.905,2896.0755,2118.5725,51,1766.8954383938,0.5,0.83,0.6,0.85,0,0.55,1,0.87,0.25,0.78,0.78,0.52,0.77,0.0096255730435299,1913.272,10306.333,3011.909,168,5656.523790246,322.5,0.83,0.53,0.74,0,0.46
,https://www.sportacadem.ru/,20,68,,5,,68,20,7,34,29,,1,,1,1,1,3,2,34,66,,,35,79,13,,1,,,3,4,2,,1,0.71,0.91,0.84,0.55,0.14,0.26,0.73,0.16913111893512,908.982,2815.3795,2255.801,429,3041.843417375,232,0.8,0.6,0.66,0.18,0.73,0.2,0.84,0.25,0.08,0,0.67,0.14,0.45514330143919,2009.37,10340.724,6731.325,1901,4814.7969641641,1514,0.8,0.53,0.27,0.17,0.62
,http://www.urgau.ru/,6,49,,1,,23,6,,35,28,,1,,1,1,,2,2,7,60,,,62,64,2,12,1,,,2,10,2,3,1,0.73,0.41,0.49,0.02,0.95,0.09,0.99,0.16246654448457,1757.378,4561.439,6989.046,108,4092.7454144785,81.499999999999,0.89,0.53,0.51,0.18,0.82,0.34,0.14,0.02,0.08,0.42,0.08,0.29,0.33715731239319,4646.964,20470.28,6717.93,277,10391.25932055,956.5,0.82,0.53,0.18,0.25,0.85
,https://kazanveterinary.ru/,4,39,,,,26,6,4,12,28,,,,1,3,2,4,4,26,34,,3,40,33,13,,1,,1,5,8,4,,1,1,0.29,0.85,0.16,1,0.22,1,0.0005435658883842,2028.24,2775.9985,4109.841,57.5,3225.8910224794,24.5,0.67,0.73,0.63,0.45,0.82,0.34,0.02,0.06,0,0.59,0.04,0.4,0.3335908203125,7102.3195,16262.5745,15590.1235,224,12101.485365299,743.5545,0.83,0.6,0.18,0.5,0.91
,http://psiac.ru/,21,40,1,1,,18,21,,22,36,1,1,,1,1,,2,3,31,44,,1,62,66,9,2,1,,1,4,10,2,1,1,0.39,0.59,0.27,0.03,0.81,0.2,0.8,0.30725300928973,1446.6645,5988.216,6437.989,161,3332.1946194391,201.5,0.86,0.53,0.41,0.18,0.67,0.37,0.06,0,0,0.04,0,0.1,0.31427220781626,5637.214,34181.343,40357.107,607,18137.209053897,1784.6115,0.86,0.53,0.09,0.17,0.7
,https://gnesin-academy.ru/,0,38,1,5,,20,3,2,47,63,1,1,,1,3,2,5,6,27,23,1,,38,66,11,,2,1,,4,9,2,,1,0.21,0.47,0.41,0.45,0.51,0.1,0.41,0.44939167237836,1644.518,5003.777,2551.8745,248,4026.0147835149,407,0.74,0.6,0.36,0.45,0.92,0.03,0.04,0.01,0.02,0,0.02,0.02,0.92987597147624,5997.128,24569.513,8686.3055,1328,13999.718378459,3741.5,0.74,0.67,0.02,0.42,0.92
,https://miep.ru/,8,79,,,,71,9,4,27,19,,,,1,2,1,2,2,6,72,1,,16,96,2,,,1,,5,7,2,,,1,0.83,0.89,0.44,0.93,0.81,0.98,0.0058561672699945,1069.314,2558.3545,2599.2715,118,1577.4851959018,93.5,0.85,0.73,0.81,0.36,0.82,0.98,0.13,0.12,0,0.05,0.48,0.42,0.05327364576806,4665.988,13431.84,14015.7925,585,5948.1210897872,718.5,0.85,0.67,0.35,0.33,0.83
,http://www.orgma.ru/,4,59,,,,79,5,10,63,11,,,,2,2,1,3,2,4,44,,,22,67,6,2,1,,,5,11,2,1,1,0.57,0.58,0.98,0.57,0.99,0.43,1,0.21949448924262,1476.459,1665.977,2173.885,74,2475.7327837694,12,0.69,0.4,0.73,0,0.82,0.74,0.11,0.45,0.27,0.6,0.29,0.75,0.15822041530265,4920.503,7787.7885,5003.436,219,7288.2061483438,337.5,0.69,0.4,0.49,0,0.69
,http://www.egti.ru/,0,21,,1,,10,,,,17,,1,,1,,,,3,0,0,,,,,,,,,,,,,,,1,1,0.99,1,0.98,0.89,1,0.0016357274241528,368.096,1444.125,572.144,85,1353.748364276,31.71,0.88,0.73,0.99,0.18,0.91,1,0.96,0.46,0,0.11,0.02,0.26,0,1503.524,7717.572,90153.524,463,13279.239607713,1028,0.88,0.73,0.37,0.17,0.9
,https://mguu.ru/,0,43,,,,6,1,,42,66,,,,1,1,,3,3,6,46,1,,52,95,29,,,1,,4,7,4,,,1,0.09,0.23,0.03,0.94,0.06,0.99,0.018023689776525,2791.3175,6316.644,6656.228,114,4516.6908191043,79.5,0.84,0.73,0.49,0.36,0.83,0.82,0,0,0,0.15,0,0.13,0.1308197148641,9013.79,30369.044199295,25664.034,421,19063.575904663,1569,0.82,0.73,0.16,0.42,0.84
,https://www.tyumsmu.ru/,0,11,,2,,6,6,2,12,42,,1,,1,4,1,3,7,0,70,,,8,76,9,,1,,,2,6,5,,1,0.15,0.81,0.98,0.17,1,0.72,1,0.52610895282067,1101.1755,1795.0115,3995.018,44,1775.6684246739,0,0.7,0.73,0.62,0.36,0.91,1,0.22,0.45,0,0.38,0.54,0.49,0.0083619863722059,4054.6495,7787.1425,19050.505,294,5589.2484860177,607.227,0.77,0.73,0.42,0.42,0.89
,http://www.uvauga.ru/,1,67,,,,76,2,,8,12,,,,2,2,,3,2,2,72,,,11,83,1,,,,,5,8,1,,,0.99,0.97,1,0.54,1,0.72,1,0.040616422153753,733.912,855.948,2281.298,38.5,1773.7613704139,5.5,0.59,0.67,0.85,0,0.82,0.92,0.58,0.94,0.51,0.79,0.59,0.99,0.093640256789818,2765.848,3346.816,3953.776,166,5264.1561687521,77,0.59,0.6,0.77,0,0.69
,http://irsau.ru/,12,14,,,,8,13,,26,12,,,,1,2,,3,3,12,13,,5,31,19,7,2,1,,1,5,5,4,1,1,0.36,0.8,1,0.34,1,0.47,1,0.32187437685285,1117.42,1283.7275,2989.007,42,2369.5872433239,0,0.69,0.73,0.67,0.18,0.82,0.96,0.67,0.62,0.36,0.86,0.57,0.9,0.074143429226345,2513.63,6234.8165,4539.9,145,5385.9246782654,199.5,0.69,0.73,0.69,0.25,0.8
,https://www.ugrasu.ru/,1,61,1,11,,13,14,21,19,88,1,2,,1,4,1,4,2,2,49,,,54,125,116,,,,,5,9,6,,,1,0.43,0.62,0.32,0.5,0.16,0.35,0.016281138834645,1717.379,3893.035,3082.661,249,3581.8121526627,449.5,0.68,0.8,0.46,0.36,0.8,0.6,0.72,0,0,0.01,0.04,0.03,0.20940032535129,2370.295,28035.3845,18040.0355,906,12325.547817434,3147.5,0.75,0.8,0.18,0.42,0.89
,https://gorskigau.ru/,5,49,,67,,49,7,9,30,26,,1,,1,2,3,4,1,23,30,,1,30,72,6,22,1,,1,3,9,4,1,1,0.95,0.43,0.73,0.45,0.9,0.37,0.99,0.079020791903976,1719.524,3389.204,2577.624,129,2673.1686774473,64.5,0.81,0.47,0.71,0.36,0.73,0.93,0.19,0.37,0.08,0.14,0.55,0.66,0.085735130310059,4253.043,8627.433,6653.043,435,5482.3111758796,424,0.76,0.47,0.47,0.42,0.75
,https://vgik.info/,12,40,2,,,40,14,,38,14,1,,,1,2,,3,2,27,36,2,6,34,55,16,,,1,1,3,6,4,,,1,0.85,0.94,0.04,0.96,0.78,1,0.037999017409806,1042.178,2166.149,6028.962,103.5,1637.4621776113,16.5,0.65,0.8,0.72,0.36,0.8,0.03,0.02,0.28,0,0.34,0.33,0.81,0.9457962758806,6814.319,9844.484,34053.9475,308,6994.6291979797,279,0.84,0.8,0.31,0.33,0.82
,https://www.miu-sochi.ru/,0,25,,1,,14,12,,3,12,,1,,1,2,,2,2,1,24,1,,11,38,4,1,1,1,,3,9,4,1,1,0.21,0.51,0.52,0.52,0.31,0.58,0.29,0.44151011480689,1575.3005,4384.274,2346.652,322,2093.9113201588,505.5,0.78,0.73,0.41,0.45,0.91,1,0.29,0.04,0.27,0.07,0.2,0.07,0.031385806613498,3725.347,17786.375,4993.143,523,8311.427937147,2154,0.81,0.73,0.29,0.5,0.92
,http://оивт-сгувт.рф/,1,31,1,1,,25,2,,6,14,1,1,,1,2,,1,3,8,12,1,,14,15,2,,,1,,2,8,1,,,0.43,0.68,0.84,0.68,0.77,0.7,0.99,0.28600170707232,1314.192,2803.794,1867.546,171,1838.2699313147,68,0.82,0.8,0.75,0.18,0.91,0.34,0.4,0.07,0.56,0.11,0.22,0.4,0.33487210591634,3328.084,15499.399,3791.344,467,8012.6442061116,740.5,0.88,0.6,0.38,0.25,0.98
,http://axu.ru/,4,81,1,1,,72,5,1,38,29,1,1,,1,2,1,3,7,6,107,1,29,12,155,15,32,2,1,1,3,8,3,2,2,0.36,0.5,0.29,0.19,0.93,0.09,0.9,0.32192771228171,1597.7645,5794.0045,3879.2245,119,4145.0550424389,150.5,0.6,0.73,0.46,0,0.6,0.3,0.09,0,0,0.01,0.02,0.07,0.36591935304894,5129.927,31597.6905,23583.0785,782,14372.854468652,2132,0.6,0.67,0.08,0,0.5
,https://uni-dubna.ru/,5,23,,3,,14,6,5,2,22,,1,,2,2,1,1,4,6,88,14,2,40,111,40,5,1,1,1,3,10,3,2,1,1,0.22,0.67,0.01,0.97,0.06,1,0.0036534603654087,2221.7895,3655.311,8367.66,95,4603.3900721763,38,0.75,0.73,0.55,0.36,0.7,1,0.01,0.01,0,0.34,0.03,0.62,3.2510757446289E-5,7456.719,22593.603,49791.264,309,13157.135671988,463.5,0.75,0.73,0.34,0.42,0.75
,http://sogma.ru/,8,8,1,,,9,8,13,98,16,1,,,2,1,1,3,4,9,7,1,59,16,70,221,,1,1,3,8,6,3,,1,1,0.98,1,0.95,1,0.99,1,0.00026438589194776,654.328,1255.956,987.492,64,794.54192465685,7,0.71,0.87,0.98,0,0.64,1,0.46,0.64,0.65,0.47,0.87,0.95,0.00012364482291505,3127.292,6051.216,3465.792,260,3647.2384688634,148,0.77,0.8,0.79,0,0.54
,http://www.asau.ru/,2,74,,,,44,2,24,40,46,,,,1,1,2,4,3,27,78,,,42,80,4,2,,,,3,7,2,1,,1,0.48,0.88,0.13,1,0.2,1,0.013397189780188,1640.931,2580.224,4378.087,62,3331.9975408142,21.5,0.83,0.73,0.64,0.18,0.82,0.3,0.04,0.09,0,0.56,0.14,0.83,0.36055596733093,5920.675,14300.983,15241.375,230,9072.2977928666,265,0.9,0.67,0.32,0.25,0.91
,http://www.bukep.ru/,55,84,1,,,81,56,1,14,29,1,,,1,2,1,4,3,55,103,1,,60,160,6,,1,1,,3,14,3,,1,0.03,0.79,0.15,0.01,0.72,0.04,0.62,1.0004302689916,1147.5605,7264.2765,9610.6025,187,5040.226183675,286.5,0.77,0.73,0.29,0.27,0.82,0.66,0.55,0,0,0.01,0,0.08,0.18602403259277,2860.752,30312.7945,15918.884,909,20620.478200209,2052.5,0.7,0.67,0.18,0.33,0.84
